winner,weight_class,is_title_bout,gender,total_rounds,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
1,5,0,1,3.0,25,10,30.0,170.18,61.23,0,5.31,6.03,0.5,0.46,0.47,0.58,0.0,1.45,10,7,30.0,170.18,61.23,2,3.71,3.9,0.46,0.52,0.44,0.58,0.0,2.83,15,3,0.0,0.0,0.0,1.5999999999999996,2.1300000000000003,0.0399999999999999,-0.06,0.0299999999999999,0.0,0.0,-1.38
0,4,0,1,3.0,11,6,27.0,167.64,56.7,2,3.95,8.28,0.45,0.5,0.34,0.0,1.2,2.32,12,4,33.0,172.72,56.7,2,4.55,3.7,0.57,0.39,0.54,0.63,0.0,3.43,-1,2,-6.0,-5.0800000000000125,0.0,-0.5999999999999996,4.579999999999999,-0.1199999999999999,0.1099999999999999,-0.2,-0.63,1.2,-1.1100000000000003
1,5,0,1,5.0,23,9,31.0,172.72,61.23,2,4.31,5.48,0.49,0.39,0.5,0.7,0.9,0.53,24,4,39.0,172.72,61.23,0,3.91,2.61,0.33,0.42,0.7,0.83,0.1,2.82,-1,5,-8.0,0.0,0.0,0.3999999999999994,2.870000000000001,0.1599999999999999,-0.0299999999999999,-0.1999999999999999,-0.13,0.8,-2.29
1,6,0,1,3.0,17,5,35.0,175.26,65.77,0,6.14,5.58,0.46,0.41,0.55,0.86,1.1,1.07,11,2,29.0,180.34,65.77,0,5.38,5.48,0.46,0.18,0.51,0.45,0.3,0.87,6,3,6.0,-5.0800000000000125,0.0,0.7599999999999998,0.0999999999999996,0.0,0.2299999999999999,0.04,0.41,0.8,0.2
1,0,0,0,3.0,11,1,25.0,160.02,52.16,0,6.26,5.12,0.38,0.0,0.55,1.0,0.0,0.0,15,5,22.0,160.02,52.16,0,3.33,3.23,0.39,0.66,0.67,0.66,0.4,2.33,-4,-4,3.0,0.0,0.0,2.93,1.89,-0.01,-0.66,-0.12,0.3399999999999999,-0.4,-2.33
0,10,0,1,3.0,14,9,33.0,182.88,92.99,0,3.03,3.24,0.54,0.32,0.44,0.58,0.1,2.17,13,0,34.0,177.8,92.99,1,4.57,3.12,0.57,0.16,0.57,0.83,0.0,0.75,1,9,-1.0,5.079999999999984,0.0,-1.5400000000000005,0.1200000000000001,-0.0299999999999999,0.16,-0.1299999999999999,-0.25,0.1,1.42
1,2,0,0,3.0,12,6,35.0,170.18,56.7,0,3.76,7.03,0.44,0.33,0.43,0.65,0.0,0.15,17,8,30.0,167.64,56.7,0,4.27,4.23,0.4,0.55,0.52,0.79,0.4,0.64,-5,-2,5.0,2.5400000000000205,0.0,-0.5099999999999998,2.8,0.0399999999999999,-0.22,-0.09,-0.14,-0.4,-0.49
0,9,0,1,3.0,23,10,34.0,182.88,83.91,0,4.43,5.33,0.51,0.27,0.43,0.73,0.0,1.09,36,17,36.0,185.42,83.91,1,3.18,3.37,0.45,0.38,0.53,0.34,1.6,2.17,-13,-7,-2.0,-2.539999999999992,0.0,1.2499999999999996,1.96,0.06,-0.1099999999999999,-0.1,0.3899999999999999,-1.6,-1.0799999999999998
1,13,0,1,3.0,16,13,39.0,160.02,52.16,0,5.44,4.94,0.5,0.34,0.61,0.75,0.1,0.73,12,3,30.0,157.48,52.16,0,4.31,3.76,0.49,0.46,0.62,0.86,1.1,3.39,4,10,9.0,2.5400000000000205,0.0,1.1300000000000008,1.1800000000000006,0.01,-0.12,-0.01,-0.1099999999999999,-1.0,-2.66
1,11,0,1,3.0,13,2,32.0,193.04,120.2,0,5.17,5.7,0.52,0.25,0.54,1.0,0.3,0.26,8,4,31.0,193.04,107.05,0,5.08,3.46,0.48,0.5,0.57,0.42,0.6,0.64,5,-2,1.0,0.0,13.150000000000006,0.0899999999999998,2.24,0.04,-0.25,-0.0299999999999999,0.5800000000000001,-0.3,-0.38
0,1,0,0,3.0,9,6,36.0,162.56,52.16,0,4.41,4.12,0.38,0.44,0.64,0.77,0.8,1.8,11,7,38.0,165.1,56.7,0,4.39,3.47,0.45,0.33,0.55,0.73,0.5,0.24,-2,-1,-2.0,-2.539999999999992,-4.540000000000006,0.0200000000000004,0.6499999999999999,-0.07,0.1099999999999999,0.0899999999999999,0.04,0.3,1.56
1,7,0,1,3.0,23,12,35.0,172.72,70.31,1,4.92,4.26,0.41,0.5,0.62,0.55,1.0,0.24,11,9,32.0,187.96,70.31,2,1.89,5.86,0.41,0.0,0.31,0.3,0.0,0.0,12,3,3.0,-15.240000000000007,0.0,3.03,-1.6000000000000003,0.0,0.5,0.31,0.25,1.0,0.24
0,4,0,1,3.0,12,7,32.0,170.18,56.7,1,3.46,4.44,0.38,0.27,0.44,0.64,0.2,1.27,21,14,40.0,170.18,56.7,0,3.87,4.97,0.33,0.0,0.65,0.87,0.0,0.0,-9,-7,-8.0,0.0,0.0,-0.4100000000000001,-0.5299999999999994,0.0499999999999999,0.27,-0.21,-0.2299999999999999,0.2,1.27
0,13,0,1,3.0,19,9,37.0,177.8,77.11,0,2.15,2.54,0.44,0.48,0.52,1.0,0.9,6.9,6,2,31.0,182.88,77.11,0,3.59,6.91,0.42,0.11,0.49,0.6,0.0,0.51,13,7,6.0,-5.079999999999984,0.0,-1.44,-4.37,0.02,0.37,0.03,0.4,0.9,6.390000000000001
0,10,0,1,5.0,22,11,40.0,187.96,92.99,0,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,12,1,32.0,193.04,92.99,1,7.31,3.35,0.54,0.0,0.47,0.73,0.0,0.0,10,10,8.0,-5.079999999999984,0.0,-3.5899999999999994,-0.7800000000000002,-0.06,0.33,0.06,-0.0799999999999999,0.1,0.88
0,8,0,1,3.0,22,9,32.0,180.34,77.11,0,5.17,5.15,0.52,0.6,0.52,0.62,0.7,1.04,15,6,33.0,180.34,77.11,1,4.97,5.47,0.5,0.44,0.57,0.87,0.1,0.46,7,3,-1.0,0.0,0.0,0.2000000000000001,-0.3199999999999994,0.02,0.1599999999999999,-0.0499999999999999,-0.25,0.6,0.5800000000000001
1,11,0,1,3.0,11,3,34.0,187.96,108.41,0,3.18,4.21,0.37,0.18,0.52,0.0,0.0,0.89,7,3,36.0,187.96,92.99,0,4.46,2.73,0.62,0.07,0.58,1.0,0.0,0.38,4,0,-2.0,0.0,15.420000000000002,-1.2799999999999998,1.48,-0.25,0.1099999999999999,-0.0599999999999999,-1.0,0.0,0.51
0,1,0,0,3.0,8,4,35.0,162.56,56.7,2,2.04,3.7,0.3,0.0,0.47,0.11,0.0,0.0,4,3,27.0,170.18,56.7,0,3.31,4.75,0.45,0.44,0.32,0.0,1.8,1.84,4,1,8.0,-7.620000000000003,0.0,-1.27,-1.0499999999999998,-0.15,-0.44,0.1499999999999999,0.11,-1.8,-1.84
0,11,0,1,3.0,16,5,32.0,190.5,120.2,0,4.6,3.83,0.49,0.4,0.48,0.56,0.0,0.23,16,4,29.0,190.5,117.93,0,3.54,3.79,0.49,0.64,0.49,0.7,0.5,4.56,0,1,3.0,0.0,2.269999999999996,1.0599999999999996,0.04,0.0,-0.24,-0.01,-0.1399999999999999,-0.5,-4.329999999999999
1,7,0,1,3.0,15,6,29.0,177.8,70.31,2,4.46,2.51,0.52,0.36,0.44,0.85,1.0,3.52,14,8,32.0,180.34,70.31,0,2.4,8.08,0.36,0.55,0.4,0.5,0.0,6.0,1,-2,-3.0,-2.539999999999992,0.0,2.06,-5.57,0.16,-0.19,0.0399999999999999,0.35,1.0,-2.48
0,9,0,1,3.0,33,18,37.0,187.96,83.91,1,3.28,3.63,0.44,0.14,0.52,0.82,0.1,0.06,19,7,29.0,182.88,83.91,1,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,14,11,8.0,5.0800000000000125,0.0,-1.7799999999999998,-0.6299999999999999,-0.06,-0.3,-0.0899999999999999,0.3399999999999999,0.1,-0.69
1,8,0,1,3.0,11,2,29.0,185.42,77.11,0,4.52,3.74,0.51,0.28,0.44,0.47,0.6,1.12,16,7,33.0,177.8,77.11,1,2.21,3.73,0.41,0.37,0.44,0.6,0.0,0.76,-5,-5,-4.0,7.619999999999976,0.0,2.31,0.0100000000000002,0.1,-0.0899999999999999,0.0,-0.13,0.6,0.3600000000000001
1,0,0,0,3.0,8,3,24.0,160.02,52.16,0,3.0,3.19,0.4,0.58,0.48,0.71,0.4,2.22,7,3,31.0,170.18,52.16,0,2.79,2.57,0.47,0.0,0.57,0.33,0.0,0.0,1,0,-7.0,-10.159999999999997,0.0,0.2099999999999999,0.6200000000000001,-0.0699999999999999,0.58,-0.0899999999999999,0.3799999999999999,0.4,2.22
1,2,0,0,3.0,10,3,32.0,167.64,61.23,0,3.84,4.86,0.57,0.38,0.53,0.68,1.6,0.68,8,5,35.0,167.64,61.23,0,2.2,2.48,0.46,0.42,0.52,0.5,0.6,2.48,2,-2,-3.0,0.0,0.0,1.6399999999999997,2.3800000000000003,0.1099999999999999,-0.0399999999999999,0.01,0.18,1.0,-1.7999999999999998
0,2,1,0,5.0,12,5,34.0,167.64,61.23,0,3.16,2.3,0.47,0.55,0.5,0.23,0.8,1.94,23,5,35.0,172.72,61.23,0,4.55,2.62,0.51,0.54,0.57,0.82,0.7,2.73,-11,0,-1.0,-5.0800000000000125,0.0,-1.3899999999999997,-0.3200000000000003,-0.04,0.01,-0.0699999999999999,-0.59,0.1,-0.79
1,4,1,1,5.0,21,8,30.0,170.18,56.7,0,3.87,3.63,0.44,0.46,0.59,0.63,0.5,1.74,24,11,31.0,162.56,56.7,0,4.57,3.24,0.39,0.33,0.65,0.88,0.0,0.63,-3,-3,-1.0,7.620000000000003,0.0,-0.7000000000000002,0.3899999999999997,0.0499999999999999,0.13,-0.06,-0.25,0.5,1.11
0,11,0,1,3.0,27,12,39.0,190.5,117.93,0,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,18,2,31.0,190.5,116.57,1,8.21,4.61,0.48,0.0,0.55,0.75,0.0,0.0,9,10,8.0,0.0,1.3600000000000136,-5.780000000000001,-2.1300000000000003,0.02,0.26,-0.15,-0.2199999999999999,0.0,0.53
1,4,0,1,3.0,27,5,33.0,165.1,56.7,0,4.32,3.9,0.49,0.48,0.5,0.67,1.0,2.2,24,8,32.0,167.64,56.7,0,4.12,3.14,0.46,0.44,0.59,0.82,1.0,2.26,3,-3,1.0,-2.539999999999992,0.0,0.2000000000000001,0.7599999999999998,0.0299999999999999,0.0399999999999999,-0.0899999999999999,-0.1499999999999999,0.0,-0.0599999999999996
1,10,0,1,3.0,19,1,31.0,190.5,92.99,0,3.64,2.25,0.53,0.31,0.59,0.86,0.0,1.02,37,19,35.0,193.04,92.99,0,3.21,4.47,0.48,0.26,0.46,0.48,0.6,0.49,-18,-18,-4.0,-2.539999999999992,0.0,0.4300000000000001,-2.22,0.05,0.0499999999999999,0.1299999999999999,0.38,-0.6,0.53
1,8,0,1,3.0,23,9,33.0,180.34,77.11,0,5.02,4.17,0.41,0.22,0.58,0.5,0.3,0.34,11,7,31.0,185.42,77.11,2,3.78,4.21,0.43,0.57,0.54,0.45,0.4,1.02,12,2,2.0,-5.079999999999984,0.0,1.2399999999999998,-0.04,-0.02,-0.35,0.0399999999999999,0.0499999999999999,-0.1,-0.6799999999999999
1,7,0,1,3.0,27,13,35.0,172.72,70.31,1,4.34,4.23,0.4,0.18,0.51,0.56,0.1,0.71,20,12,33.0,172.72,70.31,0,1.85,3.3,0.48,0.25,0.58,0.44,1.5,0.29,7,1,2.0,0.0,0.0,2.49,0.9300000000000006,-0.0799999999999999,-0.07,-0.0699999999999999,0.12,-1.4,0.42
1,7,0,1,3.0,14,2,36.0,175.26,70.31,0,4.33,3.4,0.55,0.3,0.52,0.68,0.0,1.78,16,3,29.0,170.18,70.31,0,4.19,4.21,0.42,0.44,0.61,0.79,0.3,3.61,-2,-1,7.0,5.079999999999984,0.0,0.1399999999999996,-0.81,0.13,-0.14,-0.0899999999999999,-0.1099999999999999,-0.3,-1.83
1,8,0,1,3.0,16,0,24.0,182.88,77.11,0,5.28,3.6,0.46,0.41,0.52,0.91,0.0,1.24,9,4,35.0,185.42,77.11,1,4.3,5.13,0.54,0.33,0.48,0.5,0.0,3.43,7,-4,-11.0,-2.539999999999992,0.0,0.9800000000000004,-1.5299999999999998,-0.08,0.0799999999999999,0.04,0.41,0.0,-2.1900000000000004
1,2,0,0,3.0,13,5,28.0,172.72,61.23,0,4.71,3.36,0.52,0.33,0.5,0.64,0.3,1.0,9,7,34.0,170.18,56.7,0,5.37,5.41,0.36,0.0,0.56,0.5,0.1,0.0,4,-2,-6.0,2.539999999999992,4.529999999999994,-0.6600000000000001,-2.0500000000000003,0.16,0.33,-0.06,0.14,0.1999999999999999,1.0
1,10,0,1,3.0,13,2,29.0,182.88,92.99,0,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,20,5,27.0,190.5,83.91,1,5.19,5.01,0.5,0.0,0.51,0.57,0.0,0.0,-7,-3,2.0,-7.620000000000003,9.079999999999998,-1.6100000000000003,0.5499999999999998,-0.09,0.28,-0.12,0.05,0.0,1.02
1,8,0,1,3.0,8,2,29.0,180.34,77.11,2,2.77,4.02,0.53,0.4,0.44,0.61,0.0,1.92,3,3,35.0,180.34,77.11,2,3.12,2.17,0.55,0.0,0.48,0.73,0.0,0.0,5,-1,-6.0,0.0,0.0,-0.3500000000000001,1.85,-0.02,0.4,-0.0399999999999999,-0.12,0.0,1.92
1,11,0,1,5.0,18,4,33.0,193.04,120.2,0,3.53,1.83,0.5,0.53,0.59,0.31,0.0,5.72,14,3,30.0,195.58,116.12,0,7.72,2.77,0.66,1.0,0.66,1.0,1.7,3.46,4,1,3.0,-2.5400000000000205,4.079999999999998,-4.19,-0.94,-0.16,-0.47,-0.07,-0.69,-1.7,2.26
1,9,0,1,3.0,24,8,35.0,185.42,83.91,0,5.09,3.69,0.44,0.3,0.56,0.8,0.4,1.53,31,10,36.0,177.8,83.91,0,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,-7,-2,-1.0,7.619999999999976,0.0,-0.8700000000000001,-2.89,-0.07,0.3,0.03,-0.12,0.4,1.53
1,7,0,1,3.0,21,3,29.0,177.8,70.31,0,5.13,3.7,0.52,0.25,0.41,0.56,1.6,0.98,11,3,28.0,175.26,70.31,1,2.55,1.84,0.61,0.25,0.57,0.3,1.1,2.19,10,0,1.0,2.5400000000000205,0.0,2.58,1.86,-0.0899999999999999,0.0,-0.1599999999999999,0.26,0.5,-1.21
1,10,0,1,3.0,30,9,32.0,190.5,92.99,0,4.38,2.47,0.55,0.38,0.44,0.53,1.4,2.29,18,8,37.0,195.58,92.99,0,4.03,3.53,0.4,0.39,0.51,0.83,0.4,1.53,12,1,-5.0,-5.0800000000000125,0.0,0.3499999999999996,-1.0599999999999996,0.15,-0.01,-0.07,-0.2999999999999999,1.0,0.76
1,1,0,0,3.0,14,6,33.0,162.56,52.16,0,5.79,4.94,0.49,0.38,0.63,0.43,0.6,1.82,6,4,31.0,162.56,52.16,0,5.19,4.67,0.47,0.12,0.5,0.54,0.2,0.66,8,2,2.0,0.0,0.0,0.5999999999999996,0.2700000000000004,0.02,0.26,0.13,-0.11,0.3999999999999999,1.16
0,10,0,1,3.0,17,7,36.0,190.5,83.91,0,2.42,2.86,0.46,0.22,0.45,0.37,1.6,1.76,19,7,34.0,187.96,92.99,0,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,-2,0,2.0,2.539999999999992,-9.079999999999998,-2.17,-1.06,-0.0099999999999999,-0.11,-0.1,-0.43,1.5,1.19
0,7,0,1,3.0,11,2,28.0,177.8,70.31,0,5.61,4.94,0.44,0.45,0.46,0.8,0.0,3.16,21,4,29.0,170.18,70.31,1,3.96,3.74,0.55,0.47,0.53,0.83,0.0,1.77,-10,-2,-1.0,7.620000000000003,0.0,1.6500000000000004,1.2000000000000002,-0.11,-0.0199999999999999,-0.07,-0.0299999999999999,0.0,1.39
1,7,0,1,3.0,17,7,31.0,177.8,70.31,0,2.54,2.64,0.4,0.43,0.52,0.66,0.0,3.29,14,7,37.0,175.26,70.31,0,3.36,3.26,0.48,0.55,0.62,0.34,0.2,0.78,3,0,-6.0,2.5400000000000205,0.0,-0.8199999999999998,-0.6199999999999997,-0.0799999999999999,-0.12,-0.0999999999999999,0.32,-0.2,2.51
1,6,0,1,3.0,20,6,30.0,167.64,65.77,0,5.91,4.22,0.5,0.48,0.56,0.7,0.5,1.74,14,8,37.0,175.26,65.77,2,3.08,3.86,0.36,0.35,0.47,0.38,1.0,1.67,6,-2,-7.0,-7.620000000000003,0.0,2.83,0.3599999999999999,0.14,0.13,0.09,0.3199999999999999,-0.5,0.07
0,6,0,1,3.0,17,9,35.0,177.8,65.77,1,1.33,2.98,0.44,0.43,0.46,0.35,1.1,3.96,14,5,31.0,182.88,65.77,2,5.6,3.35,0.56,0.53,0.55,0.56,0.8,5.29,3,4,4.0,-5.079999999999984,0.0,-4.27,-0.3700000000000001,-0.12,-0.1,-0.09,-0.21,0.3,-1.33
1,4,0,1,3.0,12,0,23.0,170.18,56.7,0,1.53,1.36,0.48,0.41,0.57,0.0,1.0,5.75,14,6,33.0,175.26,56.7,2,4.45,3.15,0.55,0.23,0.59,0.63,0.6,0.48,-2,-6,-10.0,-5.079999999999984,0.0,-2.92,-1.7899999999999998,-0.07,0.1799999999999999,-0.02,-0.63,0.4,5.27
1,7,0,1,3.0,12,5,35.0,185.42,70.31,0,2.69,3.15,0.41,0.1,0.45,0.57,0.0,0.2,15,5,32.0,180.34,65.77,2,3.46,4.56,0.44,0.2,0.52,0.73,0.7,1.15,-3,0,3.0,5.079999999999984,4.540000000000006,-0.77,-1.4099999999999997,-0.03,-0.1,-0.07,-0.16,-0.7,-0.95
0,1,0,0,3.0,8,2,34.0,170.18,56.7,0,2.51,3.24,0.45,0.18,0.6,0.75,0.7,0.72,9,6,34.0,165.1,56.7,0,3.27,4.7,0.39,0.27,0.46,0.71,0.0,1.6,-1,-4,0.0,5.0800000000000125,0.0,-0.7600000000000002,-1.46,0.06,-0.09,0.1399999999999999,0.04,0.7,-0.8800000000000001
0,8,0,1,3.0,14,4,41.0,180.34,77.11,1,2.48,3.0,0.42,0.26,0.46,0.44,1.1,2.85,23,4,39.0,180.34,77.11,0,4.03,3.43,0.43,0.3,0.52,0.6,0.1,1.11,-9,0,2.0,0.0,0.0,-1.5500000000000005,-0.4300000000000001,-0.01,-0.0399999999999999,-0.06,-0.1599999999999999,1.0,1.74
0,6,0,1,5.0,16,3,33.0,172.72,65.77,2,4.07,6.54,0.38,0.27,0.49,0.57,1.2,1.17,16,5,31.0,180.34,65.77,0,4.65,3.99,0.46,0.27,0.52,0.58,0.7,0.69,0,-2,2.0,-7.620000000000003,0.0,-0.5800000000000001,2.55,-0.08,0.0,-0.03,-0.01,0.5,0.48
0,0,0,0,3.0,18,12,38.0,160.02,52.16,0,3.56,4.19,0.46,0.32,0.49,0.7,0.7,1.42,14,3,36.0,162.56,52.16,1,3.43,4.21,0.54,0.63,0.44,0.57,0.7,0.98,4,9,2.0,-2.539999999999992,0.0,0.1299999999999999,-0.0199999999999995,-0.08,-0.31,0.0499999999999999,0.13,0.0,0.4399999999999999
1,8,0,1,3.0,19,8,36.0,182.88,77.11,0,4.46,3.84,0.42,0.41,0.57,0.6,0.0,1.25,19,5,39.0,180.34,77.11,0,3.36,2.94,0.51,0.4,0.62,0.73,0.0,1.27,0,3,-3.0,2.539999999999992,0.0,1.1,0.8999999999999999,-0.09,0.0099999999999999,-0.05,-0.13,0.0,-0.02
1,4,0,1,3.0,16,8,34.0,172.72,56.7,0,4.23,4.56,0.38,0.44,0.55,0.5,1.0,0.59,16,6,28.0,172.72,56.7,1,4.64,2.73,0.54,1.0,0.61,0.66,0.6,0.29,0,2,6.0,0.0,0.0,-0.4099999999999992,1.83,-0.16,-0.56,-0.0599999999999999,-0.16,0.4,0.3
1,6,0,1,3.0,15,3,33.0,180.34,65.77,0,7.4,6.78,0.52,0.44,0.56,0.91,0.4,0.43,15,7,28.0,175.26,65.77,2,5.56,4.31,0.48,0.1,0.57,0.48,0.6,0.09,0,-4,5.0,5.0800000000000125,0.0,1.8400000000000007,2.4700000000000006,0.04,0.3399999999999999,-0.0099999999999998,0.43,-0.1999999999999999,0.3399999999999999
1,1,0,0,3.0,16,6,40.0,165.1,56.7,0,4.05,5.25,0.39,0.25,0.55,0.69,0.1,1.03,20,9,37.0,167.64,61.23,0,2.62,2.98,0.45,0.31,0.51,0.55,1.3,2.02,-4,-3,3.0,-2.539999999999992,-4.529999999999994,1.4299999999999995,2.27,-0.06,-0.06,0.04,0.1399999999999999,-1.2,-0.99
1,9,0,1,3.0,9,4,31.0,180.34,83.91,1,3.96,4.55,0.45,0.4,0.48,0.33,0.0,0.79,11,6,36.0,172.72,83.91,0,3.07,3.93,0.45,0.45,0.52,0.77,0.0,2.14,-2,-2,-5.0,7.620000000000003,0.0,0.8900000000000001,0.6199999999999997,0.0,-0.0499999999999999,-0.04,-0.44,0.0,-1.35
1,5,0,1,3.0,20,5,31.0,167.64,61.23,0,3.01,3.61,0.43,0.46,0.61,0.76,0.4,5.49,17,1,29.0,172.72,65.77,0,3.84,2.2,0.58,0.4,0.57,0.79,0.7,3.42,3,4,2.0,-5.0800000000000125,-4.539999999999999,-0.8300000000000001,1.4099999999999997,-0.1499999999999999,0.06,0.04,-0.03,-0.2999999999999999,2.0700000000000003
1,6,0,1,3.0,18,7,34.0,182.88,65.77,2,6.11,4.41,0.52,0.46,0.47,0.56,0.1,0.89,11,4,36.0,175.26,65.77,0,1.61,4.74,0.51,0.75,0.3,0.6,3.3,3.92,7,3,-2.0,7.620000000000003,0.0,4.5,-0.33,0.01,-0.29,0.1699999999999999,-0.0399999999999999,-3.2,-3.03
1,10,0,1,3.0,19,8,35.0,190.5,92.99,0,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,15,5,30.0,193.04,92.99,0,3.49,3.89,0.43,0.5,0.51,0.77,0.2,1.9,4,3,5.0,-2.539999999999992,0.0,2.04,0.1800000000000001,0.0399999999999999,-0.25,0.0599999999999999,-0.17,-0.2,-1.54
0,9,0,1,3.0,11,6,39.0,185.42,83.91,2,3.29,2.66,0.36,1.0,0.6,0.66,0.0,0.61,15,5,32.0,182.88,83.91,0,3.49,3.29,0.44,0.4,0.48,0.46,0.7,2.4,-4,1,7.0,2.539999999999992,0.0,-0.2000000000000001,-0.6299999999999999,-0.08,0.6,0.12,0.2,-0.7,-1.79
0,0,0,0,3.0,14,8,41.0,165.1,52.16,0,2.52,4.75,0.31,0.21,0.46,0.36,0.6,1.32,13,8,30.0,157.48,52.16,0,6.93,7.98,0.48,0.14,0.56,0.92,0.0,0.25,1,0,11.0,7.620000000000003,0.0,-4.41,-3.2300000000000004,-0.1699999999999999,0.0699999999999999,-0.1,-0.56,0.6,1.07
0,7,0,1,5.0,32,16,39.0,172.72,70.31,1,3.48,3.21,0.47,0.35,0.6,0.55,0.6,1.95,12,3,31.0,172.72,70.31,2,4.9,4.97,0.51,0.4,0.49,0.89,0.0,0.29,20,13,8.0,0.0,0.0,-1.4200000000000004,-1.7599999999999998,-0.04,-0.05,0.1099999999999999,-0.3399999999999999,0.6,1.66
1,9,0,1,3.0,15,1,31.0,177.8,83.91,1,2.73,1.98,0.58,0.63,0.6,0.57,0.5,2.16,9,3,33.0,190.5,83.91,0,5.69,2.9,0.52,0.33,0.56,0.31,0.0,0.22,6,-2,-2.0,-12.699999999999989,0.0,-2.9600000000000004,-0.92,0.0599999999999999,0.3,0.0399999999999999,0.2599999999999999,0.5,1.94
0,5,0,1,3.0,29,5,38.0,170.18,61.23,0,3.66,3.99,0.38,0.46,0.58,0.7,0.2,0.61,18,3,31.0,172.72,61.23,0,3.55,2.13,0.47,0.16,0.57,0.66,1.4,1.01,11,2,7.0,-2.539999999999992,0.0,0.1100000000000003,1.8600000000000003,-0.0899999999999999,0.3,0.01,0.0399999999999999,-1.2,-0.4
0,11,0,1,3.0,12,10,31.0,193.04,120.2,0,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,16,12,34.0,193.04,113.4,0,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,-4,-2,-3.0,0.0,6.799999999999997,-1.08,-0.9800000000000004,-0.01,0.0,-0.07,-0.54,0.0,0.09
1,5,0,1,3.0,11,2,36.0,172.72,61.23,0,3.43,3.61,0.43,0.16,0.71,0.79,0.0,0.2,13,3,30.0,175.26,61.23,0,5.08,3.7,0.37,0.25,0.55,0.45,0.2,1.0,-2,-1,6.0,-2.539999999999992,0.0,-1.65,-0.0900000000000003,0.06,-0.09,0.1599999999999999,0.34,-0.2,-0.8
0,7,0,1,3.0,23,19,37.0,177.8,70.31,1,4.27,3.83,0.39,0.41,0.57,0.81,0.0,0.62,17,7,29.0,182.88,70.31,0,4.46,4.49,0.46,0.34,0.54,0.76,0.1,2.42,6,12,8.0,-5.079999999999984,0.0,-0.1900000000000004,-0.6600000000000001,-0.07,0.0699999999999999,0.0299999999999999,0.05,-0.1,-1.7999999999999998
1,9,0,1,3.0,10,5,29.0,182.88,83.91,0,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,5,2,29.0,182.88,83.91,2,3.04,6.13,0.53,0.71,0.47,0.81,1.2,3.04,5,3,0.0,0.0,0.0,-1.24,-3.62,0.02,-0.1899999999999999,-0.0399999999999999,-0.08,-0.0999999999999998,-0.3500000000000001
1,1,0,0,3.0,10,4,39.0,172.72,56.7,1,3.86,2.93,0.55,0.42,0.52,0.53,0.4,0.43,10,10,36.0,170.18,56.7,0,4.29,4.0,0.39,0.31,0.55,0.39,0.5,0.39,0,-6,3.0,2.539999999999992,0.0,-0.4300000000000001,-1.0699999999999998,0.16,0.1099999999999999,-0.03,0.14,-0.0999999999999999,0.0399999999999999
1,6,0,1,3.0,11,2,29.0,180.34,65.77,0,5.38,5.48,0.46,0.18,0.51,0.45,0.3,0.87,10,3,27.0,167.64,61.23,0,6.22,3.93,0.53,0.0,0.58,0.64,0.0,0.0,1,-1,2.0,12.700000000000015,4.539999999999999,-0.8399999999999999,1.5500000000000005,-0.07,0.18,-0.0699999999999999,-0.19,0.3,0.87
1,10,0,1,3.0,12,5,31.0,195.58,92.99,1,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,9,6,33.0,185.42,92.99,1,2.57,2.42,0.51,0.4,0.57,0.42,0.5,0.72,3,-1,-2.0,10.160000000000023,0.0,2.56,2.4800000000000004,-0.06,0.0499999999999999,-0.0699999999999999,0.38,-0.3,-0.12
0,5,0,1,3.0,8,2,31.0,172.72,61.23,2,2.78,1.75,0.56,0.77,0.52,0.45,0.2,6.75,10,3,28.0,172.72,61.23,0,2.05,0.88,0.51,0.48,0.58,0.83,1.9,6.63,-2,-1,3.0,0.0,0.0,0.73,0.87,0.05,0.29,-0.0599999999999999,-0.3799999999999999,-1.7,0.1200000000000001
